age,job,marital,education,balance,housing,loan,month,duration,campaign,y
2.0,7.0,1.0,2.0,197,0,0,6,116,1,0
2.0,4.0,1.0,2.0,-34,0,0,2,176,1,0
2.0,4.0,1.0,3.0,1319,1,0,11,113,1,0
2.0,10.0,1.0,2.0,0,1,1,4,89,12,0
1.0,9.0,2.0,2.0,24299,1,0,5,704,1,0
2.0,1.0,1.0,2.0,688,1,0,2,379,2,0
2.0,3.0,1.0,1.0,310,0,1,6,100,4,0
2.0,1.0,2.0,1.0,275,1,0,5,103,1,0
1.0,9.0,1.0,2.0,-92,1,0,4,873,1,0
2.0,4.0,2.0,3.0,430,1,0,4,44,1,0
2.0,9.0,1.0,2.0,891,0,0,6,268,1,0
2.0,0.0,2.0,2.0,309,1,0,5,58,3,0
2.0,3.0,1.0,1.0,25,0,0,8,121,2,0
2.0,9.0,1.0,2.0,85,0,0,11,51,2,0
2.0,7.0,2.0,2.0,-475,1,0,5,232,3,0
2.0,9.0,1.0,3.0,-1350,1,1,5,96,4,0
2.0,7.0,1.0,2.0,-392,0,1,7,185,1,0
2.0,9.0,2.0,2.0,330,0,0,8,376,3,0
1.0,7.0,1.0,2.0,15,1,0,5,167,1,0
2.0,1.0,1.0,1.0,292,1,1,5,30,18,0
1.0,9.0,2.0,3.0,800,1,0,5,151,4,0
1.0,9.0,2.0,3.0,148,0,0,7,421,1,0
2.0,7.0,1.0,2.0,11,0,0,8,322,2,0
2.0,7.0,1.0,2.0,1291,0,1,6,138,1,0
2.0,4.0,2.0,3.0,0,0,0,4,156,3,0
2.0,4.0,0.0,3.0,893,1,0,1,259,1,0
1.0,7.0,1.0,2.0,311,1,0,5,373,1,0
2.0,1.0,1.0,1.0,0,0,0,5,24,1,0
2.0,9.0,1.0,2.0,522,1,0,5,71,1,0
2.0,4.0,0.0,3.0,6,0,0,6,193,4,0
1.0,7.0,2.0,2.0,53,1,1,5,226,1,0
1.0,0.0,2.0,2.0,1374,1,0,5,207,1,0
2.0,3.0,1.0,1.0,4324,1,0,11,139,4,0
2.0,9.0,2.0,2.0,-569,1,0,5,107,1,0
1.0,1.0,2.0,2.0,-303,1,0,5,277,2,0
1.0,4.0,1.0,3.0,54,1,1,7,72,1,0
2.0,4.0,1.0,2.0,0,0,0,11,80,1,0
2.0,7.0,1.0,2.0,1632,0,0,8,65,6,0
2.0,9.0,1.0,2.0,84,0,0,5,264,2,0
2.0,2.0,1.0,3.0,367,0,1,2,13,5,0
2.0,0.0,2.0,3.0,725,0,0,8,53,4,0
1.0,0.0,2.0,2.0,6492,0,0,2,7,6,0
2.0,10.0,0.0,2.0,193,1,0,5,262,1,0
2.0,7.0,0.0,2.0,1263,1,0,11,220,2,0
2.0,4.0,1.0,2.0,2739,1,0,7,86,6,0
2.0,9.0,1.0,3.0,794,0,0,6,116,2,0
2.0,4.0,2.0,2.0,67,0,0,8,55,2,0
2.0,6.0,1.0,3.0,102,0,0,8,398,5,0
2.0,9.0,1.0,2.0,5122,0,0,8,31,1,0
2.0,6.0,1.0,1.0,750,0,0,6,183,9,0
2.0,0.0,1.0,2.0,1804,0,0,8,80,2,0
2.0,0.0,0.0,2.0,246,0,0,6,119,1,0
2.0,0.0,0.0,3.0,861,1,0,7,108,13,0
1.0,10.0,2.0,2.0,1,0,0,7,14,20,0
2.0,4.0,1.0,3.0,4016,1,0,8,159,2,0
2.0,3.0,1.0,1.0,578,0,0,8,189,2,0
2.0,1.0,1.0,2.0,535,0,0,6,189,4,0
2.0,3.0,0.0,1.0,22,1,0,11,238,3,0
2.0,7.0,0.0,2.0,694,1,0,7,75,14,0
2.0,4.0,1.0,3.0,1093,1,0,5,260,1,0
2.0,1.0,1.0,1.0,2814,1,0,11,619,3,0
2.0,9.0,1.0,2.0,1378,1,0,5,240,1,0
2.0,0.0,0.0,2.0,531,0,0,2,279,1,0
2.0,0.0,2.0,2.0,89,1,1,5,308,3,0
2.0,10.0,1.0,2.0,229,1,0,5,205,4,0
2.0,0.0,2.0,2.0,68,1,0,4,570,2,0
2.0,10.0,0.0,2.0,354,1,0,5,308,1,0
2.0,9.0,1.0,2.0,-247,1,0,5,472,2,0
2.0,9.0,1.0,2.0,0,0,0,8,102,2,0
2.0,0.0,1.0,2.0,641,1,1,5,467,1,0
2.0,0.0,2.0,2.0,155,1,0,5,460,1,0
2.0,1.0,0.0,2.0,2402,1,0,5,219,1,0
2.0,9.0,2.0,2.0,31,0,1,8,131,3,0
2.0,7.0,1.0,2.0,2993,1,0,5,136,2,0
2.0,4.0,2.0,2.0,1103,0,0,6,24,1,0
2.0,1.0,1.0,1.0,0,1,0,7,421,1,0
2.0,1.0,1.0,1.0,2095,1,1,2,438,4,0
2.0,1.0,1.0,1.0,176,1,1,4,189,2,0
2.0,9.0,1.0,2.0,14,0,0,8,313,6,0
2.0,10.0,1.0,2.0,2228,0,0,6,461,2,0
2.0,7.0,1.0,2.0,892,1,0,7,189,1,0
2.0,4.0,2.0,3.0,375,1,0,5,66,2,0
2.0,1.0,1.0,2.0,4731,1,0,6,249,2,0
2.0,7.0,0.0,2.0,-81,0,1,7,186,1,0
2.0,4.0,0.0,2.0,-607,1,0,5,449,6,0
2.0,0.0,1.0,2.0,284,1,0,5,106,1,0
1.0,1.0,2.0,2.0,1065,1,1,6,313,1,0
2.0,7.0,1.0,2.0,128,0,0,7,148,2,0
1.0,1.0,1.0,2.0,658,1,0,7,267,1,0
2.0,4.0,2.0,2.0,202,1,0,5,590,1,0
2.0,9.0,2.0,2.0,3023,0,0,7,616,3,0
2.0,1.0,1.0,2.0,-112,0,1,7,128,1,0
2.0,5.0,1.0,1.0,2010,0,1,6,182,1,0
2.0,10.0,1.0,2.0,1289,0,0,5,260,2,0
2.0,0.0,1.0,1.0,169,1,0,5,82,3,0
2.0,9.0,2.0,2.0,112,0,0,8,123,2,0
2.0,0.0,1.0,2.0,614,1,0,5,322,2,0
2.0,9.0,1.0,2.0,37,1,1,7,467,1,0
2.0,1.0,1.0,2.0,-405,1,0,5,177,1,0
1.0,9.0,2.0,2.0,1352,1,0,5,321,4,0
2.0,0.0,1.0,2.0,11,0,0,5,42,3,0
1.0,1.0,1.0,2.0,1021,1,0,4,774,2,0
2.0,4.0,1.0,2.0,0,0,1,8,644,9,0
1.0,4.0,2.0,3.0,368,1,0,8,241,2,0
1.0,0.0,1.0,2.0,5605,1,0,5,117,2,0
2.0,5.0,1.0,1.0,407,1,0,5,502,1,0
2.0,4.0,1.0,3.0,549,1,0,11,72,2,0
2.0,4.0,0.0,3.0,1002,0,0,8,201,2,0
2.0,4.0,1.0,3.0,50,0,0,8,37,5,0
2.0,1.0,2.0,2.0,4415,1,0,6,329,1,0
1.0,2.0,1.0,3.0,38,1,0,5,119,1,0
2.0,9.0,1.0,2.0,1830,1,0,5,293,1,0
2.0,4.0,1.0,3.0,412,0,0,11,179,6,0
2.0,4.0,1.0,1.0,1744,0,0,6,181,1,0
2.0,4.0,1.0,2.0,31,0,0,8,119,4,0
2.0,9.0,1.0,3.0,440,0,0,5,556,1,0
2.0,1.0,1.0,2.0,439,1,0,5,232,2,0
2.0,9.0,1.0,2.0,220,1,0,5,421,2,0
2.0,10.0,0.0,2.0,728,1,1,5,156,2,0
2.0,7.0,1.0,2.0,397,0,0,5,93,1,0
2.0,6.0,0.0,2.0,1187,1,0,2,80,2,0
2.0,9.0,1.0,2.0,150,0,1,8,231,2,0
2.0,1.0,1.0,1.0,4602,1,0,5,39,1,0
2.0,1.0,2.0,2.0,-206,1,0,5,148,1,0
2.0,5.0,1.0,3.0,486,0,0,8,139,4,0
2.0,9.0,1.0,2.0,339,1,1,8,244,3,0
2.0,4.0,1.0,3.0,-640,1,1,6,78,6,0
2.0,5.0,0.0,1.0,606,0,0,5,227,2,0
2.0,5.0,1.0,2.0,1066,1,0,1,273,2,0
2.0,4.0,0.0,3.0,36,0,0,2,61,1,0
2.0,5.0,1.0,1.0,2722,0,0,6,145,1,0
1.0,0.0,1.0,2.0,5231,0,1,7,222,2,0
1.0,4.0,1.0,2.0,-41,1,0,5,24,1,0
2.0,0.0,0.0,2.0,315,1,0,5,234,1,0
2.0,5.0,1.0,1.0,-13,0,0,8,77,1,0
2.0,7.0,2.0,2.0,-56,0,1,7,119,5,0
2.0,0.0,1.0,2.0,-185,1,0,7,84,2,0
2.0,4.0,1.0,2.0,700,0,1,7,136,1,0
1.0,10.0,2.0,2.0,461,0,0,1,214,1,0
1.0,1.0,1.0,2.0,2770,1,0,5,141,1,0
2.0,9.0,2.0,2.0,1462,0,0,6,75,2,0
2.0,0.0,1.0,2.0,1891,0,0,6,147,1,0
2.0,7.0,1.0,2.0,-32,0,0,1,56,2,0
2.0,6.0,0.0,2.0,385,0,1,8,96,4,0
2.0,0.0,0.0,2.0,-338,1,0,7,97,2,0
2.0,6.0,1.0,2.0,1006,1,0,11,89,2,0
2.0,7.0,1.0,2.0,517,1,0,6,180,1,0
2.0,4.0,1.0,3.0,231,0,0,8,130,6,0
2.0,2.0,1.0,2.0,-1882,1,0,11,17,5,0
2.0,7.0,1.0,2.0,163,1,0,11,73,1,0
2.0,9.0,1.0,2.0,25,0,0,8,98,2,0
2.0,0.0,0.0,2.0,0,0,0,7,226,1,0
2.0,1.0,1.0,1.0,699,0,0,8,203,1,0
2.0,4.0,1.0,3.0,270,0,0,6,362,3,0
2.0,7.0,2.0,2.0,100,1,0,5,11,8,0
2.0,4.0,0.0,3.0,2466,0,0,6,143,1,0
2.0,1.0,0.0,1.0,1887,0,0,6,168,2,0
2.0,7.0,1.0,1.0,44,1,0,5,144,1,0
2.0,2.0,1.0,2.0,162,1,1,5,0,2,0
2.0,4.0,1.0,3.0,2178,1,0,5,75,3,0
2.0,2.0,1.0,3.0,542,1,1,5,591,5,0
2.0,4.0,1.0,3.0,459,0,0,8,13,14,0
2.0,9.0,0.0,2.0,37,0,0,8,28,16,0
2.0,1.0,2.0,1.0,378,1,0,5,169,1,0
2.0,4.0,1.0,2.0,-329,1,0,7,119,3,0
2.0,9.0,2.0,2.0,0,1,1,5,162,1,0
2.0,1.0,1.0,2.0,3458,1,0,4,54,1,0
1.0,6.0,1.0,3.0,5,1,1,7,99,2,0
2.0,4.0,1.0,3.0,1010,1,0,5,385,3,0
2.0,7.0,1.0,2.0,594,1,0,2,35,7,0
2.0,1.0,1.0,1.0,180,1,0,4,105,2,0
2.0,9.0,1.0,2.0,381,1,0,7,191,6,0
2.0,3.0,1.0,1.0,0,0,0,8,39,4,0
2.0,9.0,1.0,1.0,-1818,1,0,7,271,2,0
2.0,9.0,2.0,2.0,274,0,0,8,173,3,0
2.0,0.0,1.0,2.0,-375,1,0,1,103,1,0
2.0,0.0,1.0,2.0,1629,0,0,7,57,2,0
2.0,6.0,0.0,2.0,-478,1,1,11,291,1,0
2.0,6.0,1.0,3.0,2627,1,1,6,18,30,0
1.0,7.0,2.0,2.0,-141,1,0,6,654,2,0
1.0,3.0,2.0,2.0,1,1,0,5,395,2,0
2.0,9.0,2.0,2.0,0,0,0,6,80,2,0
2.0,4.0,1.0,3.0,363,0,0,2,49,1,0
2.0,4.0,1.0,3.0,295,1,0,8,157,1,0
2.0,1.0,1.0,2.0,139,1,1,7,70,5,0
2.0,9.0,1.0,3.0,239,1,1,5,191,3,0
2.0,4.0,2.0,3.0,832,1,0,4,237,2,0
3.0,4.0,1.0,3.0,5157,0,0,3,432,1,0
2.0,4.0,2.0,3.0,2454,1,0,8,373,2,0
1.0,1.0,2.0,2.0,4,1,0,5,84,3,0
2.0,4.0,0.0,3.0,8044,1,0,5,175,5,0
2.0,4.0,1.0,3.0,183,1,0,8,112,3,0
2.0,1.0,1.0,2.0,2058,1,0,5,23,2,0
2.0,1.0,1.0,2.0,381,1,1,7,198,1,0
1.0,0.0,2.0,2.0,141,1,0,5,19,4,0
2.0,9.0,1.0,2.0,530,0,0,11,244,1,0
2.0,4.0,1.0,3.0,1198,1,0,4,278,3,0
1.0,7.0,2.0,2.0,-74,1,0,6,147,1,0
1.0,7.0,1.0,2.0,1286,1,1,7,544,1,0
2.0,7.0,1.0,2.0,387,1,0,11,340,2,0
2.0,0.0,2.0,2.0,782,1,0,6,162,2,0
2.0,4.0,2.0,3.0,816,1,0,5,302,1,0
2.0,10.0,1.0,3.0,1148,0,0,11,782,2,0
2.0,0.0,0.0,2.0,341,0,1,2,382,4,0
1.0,2.0,1.0,3.0,93,1,0,2,146,4,0
2.0,4.0,1.0,3.0,705,0,0,11,164,2,0
2.0,5.0,1.0,2.0,1282,0,0,6,148,5,0
2.0,10.0,2.0,2.0,0,0,0,11,63,2,0
1.0,4.0,1.0,3.0,204,1,0,2,307,2,0
2.0,7.0,1.0,2.0,151,1,0,5,88,2,0
2.0,9.0,1.0,3.0,1037,1,0,5,125,3,0
2.0,9.0,2.0,3.0,0,0,0,8,87,4,0
2.0,0.0,1.0,2.0,-44,1,1,4,759,2,0
2.0,7.0,1.0,2.0,692,1,0,5,506,2,0
2.0,0.0,1.0,2.0,3863,1,0,5,125,1,0
1.0,9.0,2.0,2.0,246,1,1,5,224,1,0
2.0,7.0,1.0,2.0,4954,1,0,5,290,4,0
2.0,7.0,1.0,2.0,-163,1,0,7,200,2,0
2.0,7.0,1.0,2.0,2257,1,0,11,102,2,0
1.0,4.0,2.0,3.0,2766,1,1,11,244,1,0
2.0,7.0,2.0,2.0,888,1,0,5,169,2,0
2.0,1.0,2.0,1.0,0,1,1,7,100,2,0
2.0,7.0,1.0,2.0,1317,1,0,5,69,4,0
1.0,7.0,0.0,2.0,0,0,0,1,89,1,0
2.0,7.0,0.0,2.0,256,1,0,5,316,2,0
1.0,1.0,2.0,2.0,972,1,0,5,177,10,0
2.0,1.0,2.0,2.0,0,0,0,7,511,1,0
2.0,0.0,1.0,2.0,66,1,0,5,91,7,0
2.0,0.0,2.0,2.0,4917,1,1,5,26,1,0
2.0,6.0,1.0,3.0,322,1,0,2,192,2,0
2.0,10.0,1.0,2.0,830,0,0,6,292,3,0
1.0,1.0,2.0,2.0,4648,1,0,5,37,1,0
2.0,3.0,1.0,1.0,884,0,0,6,322,1,0
2.0,4.0,2.0,3.0,1498,0,0,8,340,5,0
2.0,0.0,2.0,2.0,-281,1,1,11,282,1,0
2.0,4.0,2.0,3.0,968,1,0,5,59,1,0
2.0,7.0,1.0,2.0,0,0,0,5,56,2,0
2.0,7.0,1.0,2.0,509,1,0,5,473,1,0
2.0,7.0,1.0,2.0,279,1,0,5,498,1,0
2.0,1.0,1.0,2.0,419,1,0,5,56,2,0
2.0,0.0,2.0,2.0,469,1,1,5,158,2,0
2.0,9.0,2.0,3.0,1038,0,0,8,128,4,0
2.0,3.0,1.0,2.0,1638,1,0,7,327,1,0
2.0,2.0,1.0,2.0,-264,0,0,11,85,2,0
2.0,7.0,2.0,2.0,176,1,0,5,303,2,0
1.0,6.0,1.0,2.0,-76,1,0,5,305,2,0
1.0,9.0,1.0,3.0,91,0,0,7,363,2,0
2.0,1.0,1.0,2.0,590,1,0,4,37,1,0
2.0,4.0,1.0,3.0,756,1,0,7,122,2,0
2.0,1.0,0.0,1.0,-97,1,1,5,167,4,0
2.0,1.0,1.0,1.0,207,0,1,7,212,1,0
2.0,0.0,2.0,2.0,0,1,1,7,166,1,0
2.0,7.0,2.0,2.0,719,1,0,5,362,3,0
2.0,4.0,1.0,3.0,2195,0,0,8,377,4,0
2.0,0.0,2.0,2.0,8,0,0,8,115,2,0
1.0,1.0,2.0,2.0,129,1,1,5,190,1,0
1.0,4.0,2.0,3.0,13,1,0,1,204,1,0
2.0,4.0,1.0,2.0,121,0,1,11,211,2,0
1.0,4.0,2.0,3.0,350,0,0,7,367,1,0
2.0,7.0,1.0,2.0,8043,1,0,11,202,1,0
2.0,1.0,1.0,1.0,0,1,0,5,143,4,0
2.0,4.0,1.0,2.0,230,0,0,5,73,4,0
1.0,9.0,2.0,2.0,890,1,0,4,294,2,0
2.0,1.0,2.0,1.0,446,1,0,5,183,1,0
2.0,0.0,2.0,2.0,946,1,0,11,56,2,0
2.0,1.0,1.0,2.0,121,0,0,2,151,1,0
2.0,0.0,1.0,2.0,429,1,0,1,99,1,0
1.0,0.0,2.0,2.0,52,0,0,1,287,1,0
2.0,5.0,1.0,1.0,0,0,0,6,272,1,0
2.0,6.0,2.0,2.0,2762,1,0,5,18,6,0
1.0,8.0,2.0,2.0,477,0,0,2,58,2,0
2.0,0.0,1.0,2.0,11,1,0,7,103,4,0
1.0,1.0,2.0,1.0,-71,0,1,7,70,3,0
2.0,0.0,1.0,3.0,96,1,0,7,269,7,0
2.0,9.0,2.0,3.0,4644,0,0,8,29,12,0
2.0,7.0,1.0,2.0,-45,1,1,2,140,3,0
2.0,1.0,1.0,1.0,-692,1,0,7,125,2,0
1.0,7.0,1.0,2.0,0,1,1,6,185,1,0
2.0,7.0,2.0,2.0,659,1,0,4,12,6,0
2.0,7.0,1.0,2.0,9,0,1,8,285,2,0
2.0,0.0,1.0,2.0,3279,1,0,5,186,1,0
1.0,9.0,2.0,1.0,126,1,0,6,10,58,0
2.0,6.0,1.0,1.0,-584,1,1,7,306,2,0
2.0,9.0,1.0,1.0,-441,1,0,7,216,3,0
2.0,7.0,0.0,2.0,350,1,0,4,230,1,0
2.0,4.0,1.0,3.0,1390,0,0,8,116,2,0
2.0,4.0,1.0,3.0,595,1,0,11,70,1,0
2.0,4.0,1.0,2.0,0,1,0,2,154,2,0
2.0,9.0,1.0,3.0,8,0,0,5,71,5,0
2.0,5.0,0.0,1.0,-79,1,1,1,192,1,0
2.0,7.0,0.0,2.0,160,0,0,7,123,3,0
2.0,4.0,1.0,3.0,414,1,0,6,155,3,0
2.0,9.0,2.0,2.0,3494,1,0,6,87,1,0
2.0,9.0,1.0,2.0,-777,0,1,8,117,2,0
2.0,5.0,1.0,2.0,-113,1,1,8,614,2,0
2.0,6.0,2.0,2.0,766,1,0,5,253,2,0
1.0,0.0,1.0,2.0,1428,1,0,4,495,1,0
2.0,4.0,1.0,3.0,4359,0,0,7,74,6,0
2.0,1.0,1.0,2.0,-183,1,1,8,8,13,0
2.0,1.0,2.0,2.0,448,0,1,11,1031,6,0
2.0,9.0,2.0,2.0,0,1,0,5,484,2,0
1.0,7.0,1.0,2.0,864,1,1,5,466,1,0
1.0,1.0,2.0,2.0,770,1,0,4,341,1,0
2.0,0.0,1.0,2.0,0,0,1,7,113,8,0
2.0,7.0,1.0,2.0,400,1,1,8,158,1,0
2.0,1.0,0.0,2.0,25,0,1,7,81,6,0
2.0,4.0,1.0,2.0,5,1,0,7,953,1,0
2.0,7.0,0.0,2.0,797,1,0,7,54,1,0
2.0,4.0,1.0,3.0,2441,1,1,11,154,1,0
2.0,3.0,2.0,1.0,103,0,0,6,198,1,0
1.0,2.0,2.0,3.0,216,1,0,4,182,3,0
2.0,1.0,2.0,1.0,3688,1,0,4,422,1,0
2.0,1.0,1.0,1.0,244,1,0,5,70,2,0
2.0,0.0,1.0,2.0,580,0,1,2,161,3,0
1.0,9.0,2.0,2.0,44,0,0,8,187,2,0
2.0,2.0,1.0,2.0,0,1,0,7,311,27,0
2.0,4.0,2.0,1.0,0,0,0,6,280,1,0
2.0,6.0,2.0,3.0,1734,0,0,4,116,4,0
2.0,4.0,1.0,3.0,-334,1,0,8,291,1,0
2.0,4.0,0.0,3.0,3092,1,0,7,165,2,0
2.0,1.0,1.0,2.0,60,1,0,6,215,10,0
2.0,9.0,2.0,2.0,935,0,0,2,78,2,0
2.0,4.0,1.0,3.0,2635,0,0,5,303,2,0
2.0,4.0,2.0,3.0,318,1,0,5,133,2,0
2.0,9.0,1.0,2.0,3577,0,1,8,62,2,0
2.0,9.0,2.0,3.0,178,1,0,5,97,1,0
2.0,3.0,1.0,1.0,0,0,1,7,266,1,0
2.0,4.0,1.0,3.0,197,0,0,11,118,4,0
2.0,0.0,1.0,3.0,434,0,0,7,165,3,0
2.0,9.0,1.0,2.0,2344,1,0,5,371,2,0
2.0,4.0,2.0,3.0,621,1,0,11,97,1,0
1.0,0.0,2.0,2.0,15,0,1,7,177,1,0
2.0,9.0,1.0,2.0,81,0,0,8,671,2,0
2.0,4.0,1.0,3.0,-9,0,0,8,168,2,0
2.0,1.0,1.0,2.0,705,1,0,5,112,2,0
2.0,7.0,0.0,2.0,47,0,0,6,360,1,0
2.0,1.0,1.0,2.0,-1400,1,0,5,309,3,0
2.0,7.0,2.0,2.0,-448,1,0,5,95,2,0
1.0,9.0,2.0,2.0,430,0,0,2,450,2,0
3.0,5.0,1.0,1.0,0,1,1,8,280,13,0
2.0,9.0,1.0,3.0,3082,1,1,4,267,2,0
2.0,1.0,1.0,1.0,0,1,0,5,262,2,0
2.0,4.0,2.0,3.0,2258,1,0,7,255,2,0
2.0,4.0,1.0,2.0,1363,1,1,5,60,4,0
2.0,4.0,2.0,3.0,1340,1,0,4,287,3,0
2.0,1.0,0.0,2.0,593,1,0,4,182,2,0
1.0,4.0,2.0,3.0,2559,1,0,5,227,1,0
2.0,1.0,2.0,2.0,-535,1,0,7,163,1,0
2.0,10.0,1.0,2.0,1681,0,0,11,226,1,0
2.0,1.0,1.0,1.0,160,1,0,6,109,3,0
2.0,0.0,1.0,2.0,-47,1,0,5,122,4,0
2.0,1.0,1.0,2.0,975,1,0,5,186,2,0
2.0,9.0,0.0,2.0,106,0,0,8,193,4,0
2.0,2.0,1.0,3.0,264,1,1,6,220,1,0
1.0,9.0,2.0,3.0,406,1,0,7,119,1,0
2.0,7.0,1.0,2.0,695,1,0,5,270,1,0
2.0,9.0,2.0,3.0,92,1,0,5,116,1,0
2.0,0.0,2.0,2.0,-874,1,0,7,528,2,0
1.0,1.0,1.0,2.0,187,1,0,5,272,6,0
2.0,4.0,2.0,3.0,4522,0,0,8,55,1,0
2.0,4.0,1.0,3.0,865,1,0,6,101,1,0
2.0,3.0,1.0,1.0,238,0,1,7,85,2,0
2.0,9.0,2.0,2.0,0,0,0,7,72,3,0
2.0,1.0,1.0,2.0,1736,0,1,6,66,1,0
2.0,4.0,1.0,3.0,0,0,0,8,67,19,0
2.0,1.0,1.0,1.0,66653,0,0,8,109,3,0
2.0,9.0,1.0,2.0,1,0,0,1,536,2,0
1.0,0.0,2.0,2.0,691,1,0,6,418,2,0
2.0,4.0,0.0,2.0,3348,1,0,5,122,2,0
2.0,1.0,1.0,1.0,290,1,0,5,148,1,0
2.0,1.0,1.0,2.0,3420,1,0,5,77,1,0
2.0,1.0,1.0,1.0,0,1,1,7,107,3,0
1.0,10.0,2.0,2.0,-353,1,0,5,89,3,0
2.0,0.0,1.0,2.0,2254,0,0,8,77,1,0
2.0,9.0,2.0,3.0,47,1,0,5,159,1,0
1.0,7.0,2.0,2.0,-79,1,1,5,16,4,0
2.0,4.0,1.0,3.0,269,1,0,7,109,2,0
2.0,4.0,0.0,3.0,41,0,0,6,179,1,0
2.0,9.0,1.0,2.0,1047,1,1,5,151,1,0
2.0,7.0,1.0,2.0,1092,0,0,6,266,1,0
2.0,9.0,0.0,3.0,101,0,0,8,173,3,0
2.0,4.0,1.0,3.0,472,1,0,7,783,1,0
2.0,4.0,2.0,3.0,1804,1,0,6,73,3,0
1.0,10.0,2.0,2.0,2424,0,0,2,93,1,0
2.0,4.0,1.0,3.0,1726,0,1,7,137,3,0
2.0,0.0,1.0,2.0,3215,1,0,7,228,3,0
1.0,7.0,2.0,2.0,2798,1,0,5,440,2,0
2.0,0.0,1.0,2.0,25,1,0,5,82,4,0
2.0,0.0,1.0,2.0,223,1,0,5,81,1,0
2.0,7.0,2.0,2.0,2252,0,0,5,394,1,0
2.0,6.0,1.0,3.0,894,1,0,11,79,1,0
2.0,1.0,1.0,1.0,1401,1,0,5,195,2,0
2.0,1.0,1.0,1.0,134,1,0,7,81,3,0
2.0,3.0,0.0,3.0,1059,0,1,6,57,2,0
2.0,0.0,1.0,2.0,534,1,0,5,139,2,0
2.0,2.0,1.0,2.0,393,1,0,5,174,1,0
2.0,4.0,1.0,1.0,0,1,0,7,111,8,0
2.0,0.0,1.0,2.0,587,0,0,2,248,2,0
2.0,0.0,2.0,3.0,98,0,1,7,85,2,0
2.0,4.0,1.0,3.0,29,1,0,5,83,4,0
2.0,4.0,2.0,3.0,730,0,0,8,108,6,0
2.0,4.0,1.0,3.0,511,1,0,8,36,1,0
2.0,9.0,2.0,2.0,2178,1,0,5,41,1,0
1.0,9.0,2.0,2.0,-298,1,0,6,559,7,0
1.0,7.0,2.0,2.0,123,1,0,5,105,3,0
2.0,1.0,2.0,2.0,186,0,0,2,342,1,0
1.0,9.0,1.0,2.0,344,1,1,5,279,2,0
2.0,4.0,0.0,3.0,557,1,0,6,126,5,0
2.0,9.0,1.0,2.0,344,1,0,5,123,1,0
2.0,9.0,1.0,3.0,0,1,1,1,223,1,0
2.0,1.0,0.0,1.0,1320,0,0,6,522,1,0
2.0,1.0,2.0,2.0,74,1,0,4,360,1,0
2.0,1.0,1.0,2.0,750,1,0,7,207,2,0
2.0,1.0,1.0,2.0,494,1,0,5,724,1,0
2.0,1.0,1.0,2.0,0,1,0,5,68,4,0
2.0,6.0,1.0,3.0,6000,1,0,11,265,1,0
2.0,9.0,1.0,3.0,0,0,0,6,320,1,0
2.0,7.0,2.0,2.0,260,1,0,5,132,8,0
2.0,10.0,1.0,2.0,74,1,0,7,71,6,0
1.0,9.0,2.0,2.0,10865,1,0,5,350,3,0
1.0,9.0,2.0,2.0,3286,1,0,4,743,1,1
1.0,1.0,1.0,2.0,2788,1,0,6,369,2,1
2.0,0.0,1.0,2.0,149,1,0,5,893,3,1
2.0,3.0,1.0,1.0,362,0,0,7,1169,2,1
2.0,10.0,1.0,2.0,1960,1,0,6,605,6,1
2.0,7.0,1.0,2.0,466,1,1,5,377,1,1
2.0,4.0,1.0,1.0,5310,1,0,5,545,2,1
2.0,4.0,1.0,2.0,0,0,0,8,720,1,1
2.0,1.0,0.0,1.0,603,1,1,5,1080,1,1
2.0,2.0,1.0,1.0,6188,0,0,11,453,1,1
2.0,0.0,2.0,2.0,3239,0,0,6,817,2,1
1.0,4.0,2.0,3.0,939,1,0,5,740,1,1
2.0,7.0,2.0,2.0,3993,0,0,5,148,2,1
2.0,0.0,2.0,2.0,100,1,0,5,786,1,1
2.0,1.0,1.0,1.0,807,1,0,11,1057,1,1
2.0,1.0,1.0,2.0,5060,0,0,5,963,1,1
1.0,1.0,2.0,2.0,1006,1,0,5,667,1,1
2.0,0.0,2.0,2.0,620,1,0,5,1234,3,1
2.0,1.0,1.0,2.0,5517,1,0,7,584,1,1
2.0,5.0,1.0,1.0,3400,1,0,8,515,3,1
2.0,9.0,2.0,2.0,194,1,1,5,1015,1,1
2.0,5.0,1.0,2.0,2722,0,0,8,506,2,1
1.0,4.0,2.0,3.0,428,0,0,5,293,2,1
2.0,3.0,0.0,3.0,1613,0,0,8,870,1,1
2.0,1.0,1.0,1.0,129,1,0,5,611,2,1
2.0,1.0,1.0,1.0,246,0,0,6,683,3,1
1.0,4.0,1.0,3.0,10576,0,0,5,1224,2,1
1.0,0.0,1.0,3.0,238,0,0,5,344,2,1
2.0,2.0,1.0,3.0,0,0,0,7,532,2,1
1.0,1.0,2.0,1.0,253,1,0,5,259,1,1
1.0,9.0,2.0,2.0,5763,0,1,3,196,2,1
1.0,4.0,2.0,3.0,45,0,0,7,1187,3,1
2.0,0.0,2.0,2.0,733,1,0,11,1102,3,1
2.0,7.0,2.0,1.0,1893,1,0,6,1259,6,1
2.0,9.0,0.0,2.0,801,0,0,8,341,5,1
2.0,0.0,1.0,2.0,145,1,0,5,556,2,1
2.0,4.0,1.0,2.0,879,1,0,4,712,1,1
1.0,1.0,2.0,2.0,-51,1,0,5,859,1,1
2.0,4.0,1.0,3.0,1050,1,0,11,924,1,1
